,Longitude,Latitude,datetime,UHI Index,building_area_25,building_area_50,building_area_100,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
6575,-73.953905,40.787695,24-07-2021 15:09,0.977277888,856.906395644826,4149.444428064822,18388.186686743506,1102.0,2139.0,2377.0,2448.0,2346.0,2308.5,2428.0,2677.0,2451.5,2846.0,2527.5
6576,-73.95381333,40.78776667,24-07-2021 15:09,0.981725524,718.7239800201896,4111.712759307696,18322.612496311012,1149.0,2439.0,2250.0,2377.0,2054.5,2271.5,2283.5,2503.0,2302.5,2462.5,2285.0
6577,-73.95382333,40.78780833,24-07-2021 15:09,0.97956181,658.745311219459,4161.975693424241,18294.31015014856,1149.0,2287.0,2439.0,2507.0,2054.5,2271.5,2283.5,2987.0,2302.5,2462.5,2285.0
6578,-73.95382,40.78784833,24-07-2021 15:10,0.97956181,579.0120280590035,4205.246761015657,18206.542334927708,1149.0,2287.0,2439.0,2507.0,2054.5,2271.5,2283.5,2987.0,2302.5,2462.5,2285.0
6579,-73.95383333,40.78788833,24-07-2021 15:10,0.97956181,573.6276950493449,4262.251069012546,18185.917499395713,1149.0,1327.0,1484.0,1594.0,2212.0,2546.0,2618.5,2942.0,2676.0,2741.5,2548.0
6580,-73.95387667,40.78792833,24-07-2021 15:10,0.97956181,699.3318371574401,4348.568513298094,18346.35427216655,1149.0,1327.0,1484.0,1594.0,2212.0,2546.0,2618.5,2942.0,2676.0,2741.5,2548.0
6581,-73.95393,40.78796333,24-07-2021 15:10,0.981725524,869.8744614433305,4457.8874739543235,18624.16834563996,1149.0,1791.0,1877.0,1825.0,2010.5,2375.5,2461.5,2925.0,2458.5,2454.0,2293.5
6582,-73.954055,40.78803333,24-07-2021 15:10,0.981725524,1122.7143382224467,4900.94626201968,18965.240304724262,1149.0,814.0,920.5,1015.5,2010.5,2375.5,2461.5,2043.0,2458.5,2454.0,2293.5
6583,-73.95412333,40.78806833,24-07-2021 15:10,0.97956181,1138.095472740286,5324.111185598793,19121.180491555155,1149.0,1029.0,1247.0,1167.0,1318.0,1665.5,1819.0,2135.0,1835.5,2036.5,1805.5
6584,-73.9542,40.78810833,24-07-2021 15:10,0.97956181,1129.95429373182,5763.188101301108,18958.268344017422,1113.0,648.0,777.0,662.5,967.0,1716.0,2023.5,2571.0,2083.5,1698.5,1313.0
6585,-73.95427,40.78814167,24-07-2021 15:10,0.981725524,1125.4650597042462,6037.05954434692,18672.861323673507,1113.0,490.5,651.5,558.5,967.0,1716.0,2023.5,2681.0,2083.5,1698.5,1313.0
6586,-73.95434167,40.788175,24-07-2021 15:10,0.981725524,1121.884026191247,6132.340907582473,18083.911230023852,1113.0,845.0,897.0,887.0,967.0,1716.0,2023.5,2121.0,2083.5,1698.5,1313.0
6587,-73.95440833,40.78820333,24-07-2021 15:10,0.97956181,1119.862858628229,6129.761490296693,17454.967904277826,1113.0,837.0,962.5,949.5,1219.0,2030.0,2217.5,2319.0,2393.5,1901.0,1433.0
6588,-73.95446833,40.78823333,24-07-2021 15:10,0.97956181,1117.1666442037824,6126.910320740699,16930.00401014461,1113.0,765.5,922.5,881.0,1219.0,2030.0,2217.5,2400.0,2393.5,1901.0,1433.0
6589,-73.954535,40.78826667,24-07-2021 15:10,0.97956181,1115.088534982302,6106.118574009923,16511.792265903565,1117.5,937.5,1094.0,1106.0,1499.0,1998.0,2159.0,2726.0,2191.5,1952.0,1574.0
6590,-73.95459667,40.78829667,24-07-2021 15:10,0.97956181,1114.027106267603,6071.427677989826,16341.445975541214,1117.5,937.5,1094.0,1106.0,1499.0,1998.0,2159.0,2726.0,2191.5,1952.0,1574.0
6591,-73.95464333,40.78832667,24-07-2021 15:10,0.981725524,1114.830455403173,5979.917011781763,16326.32257049787,1117.5,794.0,871.5,874.5,1505.5,2046.0,2265.5,2592.0,2307.0,1975.0,1580.0
6592,-73.95468833,40.78835167,24-07-2021 15:10,0.981725524,1116.3284877601732,5782.116547212801,16201.94261654633,1117.5,1174.0,1276.0,1389.0,1505.5,2046.0,2265.5,2411.0,2307.0,1975.0,1580.0
6593,-73.95472333,40.788365,24-07-2021 15:10,0.981725524,1115.8790349474937,5605.48657866217,16012.150593600118,1117.5,1018.0,1202.0,1254.0,1505.5,2046.0,2265.5,2442.0,2307.0,1975.0,1580.0
6594,-73.95476167,40.78837,24-07-2021 15:10,0.981725524,1112.8855791773458,5425.963503329087,15714.61935122226,1117.5,1018.0,1202.0,1254.0,1505.5,2046.0,2265.5,2442.0,2307.0,1975.0,1580.0
6595,-73.95479,40.78837667,24-07-2021 15:10,0.97956181,1111.8269606025613,5269.080259627412,15477.59136666756,1117.5,1018.0,1202.0,1254.0,1505.5,2046.0,2265.5,2442.0,2307.0,1975.0,1580.0
6596,-73.95486667,40.78841167,24-07-2021 15:10,0.981725524,1111.8195650071211,4756.447694600699,14624.730631520006,683.0,974.5,1129.0,1300.0,1417.0,1610.0,1779.0,1874.0,1717.0,1713.5,1406.5
6597,-73.95489833,40.788425,24-07-2021 15:10,0.981725524,1104.3262911301435,4540.386210811919,14219.129820506816,683.0,974.5,1129.0,1300.0,1417.0,1610.0,1779.0,1874.0,1717.0,1713.5,1406.5
6598,-73.954945,40.78844333,24-07-2021 15:10,0.986052954,1053.2383446571837,4213.120683683696,13618.872278397455,683.0,1901.0,2102.0,2190.0,1641.5,2131.0,2240.0,2537.0,2249.5,1976.0,1483.0
6599,-73.955005,40.78846667,24-07-2021 15:10,0.986052954,918.455900612066,3774.616563032406,12843.68314712829,683.0,1328.0,1453.0,1597.0,1641.5,2131.0,2240.0,2058.0,2249.5,1976.0,1483.0
6600,-73.95507333,40.78849833,24-07-2021 15:10,0.983889239,709.4841087133349,3235.0782803442416,11946.930954811378,683.0,813.5,925.5,979.0,1062.5,1820.5,2037.0,1320.0,2120.5,1626.0,1142.5
6601,-73.95515167,40.78852833,24-07-2021 15:10,0.983889239,480.08151720934814,2642.1658140399286,10930.361848466026,683.0,932.5,1043.5,1118.0,1062.5,1820.5,2037.0,2091.0,2120.5,1626.0,1142.5
6602,-73.95524333,40.78855667,24-07-2021 15:10,0.981725524,239.99131517748023,2003.9243181072104,9778.836668704533,683.0,858.0,919.5,883.5,1062.5,1820.5,2037.0,2422.0,2120.5,1626.0,1142.5
6603,-73.955345,40.78858333,24-07-2021 15:10,0.981725524,37.63783747600607,1384.4211968999307,8552.004165765064,683.0,632.5,687.0,617.0,845.5,2368.5,3062.0,2787.0,3298.5,1748.0,1002.5
6604,-73.95544833,40.78862,24-07-2021 15:10,0.983889239,0.0,808.0468826210905,7295.321499756008,683.0,601.5,679.5,574.0,809.0,2455.0,3118.0,2516.0,3445.0,1820.5,945.5
6605,-73.95564833,40.78873,24-07-2021 15:10,0.983889239,0.0,0.0605924070155828,4698.220755747684,439.5,470.5,619.5,461.5,814.0,2606.5,3285.5,3686.0,3557.5,1834.5,918.5
6606,-73.95575333,40.78879333,24-07-2021 15:10,0.981725524,0.0,0.0,3294.1697911116107,381.0,350.0,491.5,318.0,758.0,2617.0,3319.5,3832.0,3537.0,1763.5,864.0
6607,-73.955865,40.78884833,24-07-2021 15:10,0.981725524,0.0,0.0,1967.0149442986851,381.0,399.5,536.5,410.0,851.0,2444.0,3142.0,2957.0,3398.0,1843.0,977.5
6608,-73.95597667,40.788905,24-07-2021 15:10,0.981725524,0.0,0.0,883.0768738574404,381.0,620.5,786.0,634.5,968.5,2500.5,3153.0,3024.0,3289.5,1864.5,1026.0
6609,-73.95609333,40.78896167,24-07-2021 15:10,0.981725524,0.0,0.0,129.55223409801357,381.0,620.5,786.0,634.5,968.5,2500.5,3153.0,3024.0,3289.5,1864.5,1026.0
6610,-73.95621833,40.78902333,24-07-2021 15:10,0.981725524,0.0,0.0,0.0,381.0,472.0,645.0,647.5,893.0,2540.0,3248.5,3340.0,3466.5,1926.0,1040.5
6611,-73.95634667,40.78908333,24-07-2021 15:10,0.981725524,0.0,0.0,0.0,454.5,581.0,757.5,683.5,1056.0,2361.0,2925.0,3076.0,3088.0,1827.0,1051.0
6612,-73.95662167,40.78919167,24-07-2021 15:10,0.981725524,0.0,0.0,0.0,454.5,607.0,788.5,730.0,862.5,2423.0,2872.0,2879.0,3009.5,1785.5,938.0
6613,-73.956765,40.78924167,24-07-2021 15:10,0.981725524,0.0,0.0,0.0,454.5,482.0,633.5,537.5,970.5,2525.5,3018.5,3240.0,3135.0,1860.0,1025.5
6614,-73.95691333,40.7893,24-07-2021 15:11,0.981725524,0.0,0.0,0.0,454.5,574.0,812.0,746.0,970.5,2525.5,3018.5,3167.0,3135.0,1860.0,1025.5
6615,-73.95706167,40.78935667,24-07-2021 15:11,0.97956181,0.0,0.0,0.0,549.0,483.5,625.5,446.0,996.5,2502.0,3157.0,3369.0,3438.0,1937.0,1123.5
6616,-73.95721167,40.78941167,24-07-2021 15:11,0.97956181,0.0,0.0,0.0,549.0,483.5,625.5,446.0,996.5,2502.0,3157.0,3369.0,3438.0,1937.0,1123.5
6617,-73.95736333,40.78946667,24-07-2021 15:11,0.981725524,0.0,0.0,0.0,549.0,931.0,1119.0,1120.0,1122.0,2145.5,2496.5,2097.0,2657.5,1859.0,1208.5
6618,-73.95752,40.78952167,24-07-2021 15:11,0.981725524,0.0,0.0,0.0,549.0,749.0,865.0,862.0,1156.5,2531.0,3054.5,3069.0,3230.5,2062.5,1316.0
6619,-73.957785,40.78965667,24-07-2021 15:11,0.981725524,0.0,0.0,0.0,488.0,802.5,1044.0,1029.5,1188.0,2728.0,3251.0,3214.0,3365.5,2103.5,1231.0
6620,-73.95792333,40.78971167,24-07-2021 15:11,0.981725524,0.0,0.0,0.0,488.0,693.5,927.5,846.0,1136.0,3116.5,3705.0,4152.0,4046.5,2198.0,1178.5
6621,-73.95807,40.78977167,24-07-2021 15:11,0.981725524,0.0,0.0,0.0,488.0,787.0,1054.0,935.5,1136.0,3116.5,3705.0,3400.0,4046.5,2198.0,1178.5
6622,-73.958215,40.789835,24-07-2021 15:11,0.97956181,0.0,0.0,0.0,488.0,767.0,962.0,924.0,1143.0,2814.0,3459.0,3189.0,3631.5,2094.5,1145.0
6623,-73.95852,40.78995333,24-07-2021 15:11,0.97956181,0.0,0.0,0.0,396.0,552.0,740.0,622.5,889.0,2746.5,3412.5,2805.0,3735.5,1951.0,1005.0
6624,-73.95884167,40.79005333,24-07-2021 15:11,0.97523438,0.0,0.0,0.0,396.0,603.0,771.5,723.0,901.5,2460.5,2956.0,2712.0,3211.0,1807.5,971.5
6625,-73.95900667,40.790095,24-07-2021 15:11,0.97523438,0.0,0.0,14.762661711480774,396.0,655.5,857.5,791.5,901.5,2460.5,2956.0,2648.0,3211.0,1807.5,971.5
6626,-73.959175,40.79013667,24-07-2021 15:11,0.973070665,0.0,0.0,88.31271332150294,391.5,531.0,714.0,610.5,863.5,2258.0,2760.5,2962.0,3026.0,1701.5,953.5
6627,-73.95934167,40.79017167,24-07-2021 15:11,0.973070665,0.0,0.0,129.66885785592467,391.5,630.5,829.0,772.0,996.5,2429.0,2876.5,2643.0,3090.5,1746.5,987.5
6628,-73.959505,40.79020333,24-07-2021 15:11,0.973070665,0.0,0.0,158.8082353353717,391.5,704.5,923.0,855.5,996.5,2429.0,2876.5,2483.0,3090.5,1746.5,987.5
6629,-73.95982333,40.79027833,24-07-2021 15:11,0.973070665,0.0,0.0,321.7917160612496,414.5,624.0,829.0,728.5,920.5,2567.0,3137.0,2729.0,3377.5,1855.0,1034.5
6630,-73.95997667,40.79032333,24-07-2021 15:11,0.973070665,0.0,0.0,435.0196154939142,414.5,511.5,712.5,617.5,967.0,2612.0,3182.0,2850.0,3427.0,2042.0,1082.5
6631,-73.96012333,40.79037667,24-07-2021 15:11,0.973070665,0.0,0.0,497.69647143863494,414.5,623.0,746.5,676.0,1001.5,2259.5,2740.5,2580.0,2940.5,1810.0,1048.0
6632,-73.96026,40.790435,24-07-2021 15:11,0.97090695,0.0,0.0,514.6907443672719,414.5,654.0,880.0,761.5,1001.5,2259.5,2740.5,2652.0,2940.5,1810.0,1048.0
6633,-73.96039667,40.79050167,24-07-2021 15:12,0.97090695,0.0,0.0,506.5681511022084,462.5,635.0,802.0,746.5,904.0,2462.0,2963.0,2829.0,3281.0,1759.5,944.5
6634,-73.96053167,40.79057667,24-07-2021 15:12,0.97090695,0.0,0.0,482.059277735775,336.0,490.5,663.5,564.5,853.5,2506.0,3150.5,3051.0,3350.0,1807.0,955.5
6635,-73.96066167,40.79066,24-07-2021 15:12,0.97090695,0.0,0.0,448.4572974612097,336.0,513.5,739.5,562.5,853.5,2506.0,3150.5,2731.0,3350.0,1807.0,955.5
6636,-73.96078667,40.790745,24-07-2021 15:12,0.97090695,0.0,0.0,401.79683057409574,336.0,393.5,575.5,377.5,766.0,2182.5,2601.5,2764.0,2852.5,1511.5,796.5
6637,-73.96091167,40.79082333,24-07-2021 15:12,0.97090695,0.0,0.0,335.51406910492074,336.0,373.0,482.0,384.0,766.0,2182.5,2601.5,2184.0,2852.5,1511.5,796.5
6638,-73.96103833,40.79090167,24-07-2021 15:12,0.968743235,0.0,0.0,257.11852951404245,336.0,533.0,672.5,627.0,844.5,2225.5,2815.0,2291.0,2903.0,1614.0,873.0
6639,-73.961165,40.790975,24-07-2021 15:12,0.968743235,0.0,0.0,67.8848905749722,336.0,531.0,705.5,638.5,844.5,2225.5,2815.0,2608.0,2903.0,1614.0,873.0
6640,-73.96129167,40.79104667,24-07-2021 15:12,0.968743235,0.0,0.0,0.0,376.0,410.0,607.5,494.0,871.0,2417.0,3111.5,2716.0,3294.0,1711.5,850.5
6641,-73.961415,40.79112,24-07-2021 15:12,0.968743235,0.0,0.0,0.0,376.0,452.5,648.0,525.0,871.0,2417.0,3111.5,2849.0,3294.0,1711.5,850.5
6642,-73.96154333,40.79118833,24-07-2021 15:12,0.968863441,0.0,0.0,0.0,376.0,409.0,508.0,401.5,712.5,2267.5,2936.0,2549.0,3200.5,1491.0,696.5
6643,-73.96167667,40.79125333,24-07-2021 15:12,0.968863441,0.0,0.0,0.0,376.0,515.5,619.5,571.0,791.0,2194.0,2763.0,2443.0,2908.5,1668.5,922.0
6644,-73.96181167,40.79131667,24-07-2021 15:12,0.966699727,0.0,0.0,0.0,376.0,629.5,769.0,680.5,791.0,2194.0,2763.0,2648.0,2908.5,1668.5,922.0
6645,-73.96209667,40.79145167,24-07-2021 15:12,0.968863441,0.0,0.0,0.0,410.0,552.5,728.5,651.0,888.0,2255.0,2667.0,2440.0,2925.0,1690.0,930.5
6646,-73.962385,40.79157167,24-07-2021 15:12,0.966699727,0.0,0.0,0.0,419.5,847.5,970.0,957.5,1023.0,2008.5,2603.0,2157.0,2628.5,1695.0,1060.0
6647,-73.962535,40.79162667,24-07-2021 15:12,0.966699727,0.0,0.0,0.0,419.5,693.5,794.5,716.0,1023.0,2008.5,2603.0,2582.0,2628.5,1695.0,1060.0
6648,-73.96267167,40.791675,24-07-2021 15:12,0.968863441,0.0,0.0,0.0,440.5,465.5,595.5,455.5,896.0,2299.5,2682.0,2897.0,2911.5,1712.0,942.5
6649,-73.96281833,40.79172333,24-07-2021 15:12,0.968863441,0.0,0.0,0.0,440.5,635.0,788.0,656.0,896.0,2299.5,2682.0,2641.0,2911.5,1712.0,942.5
6650,-73.96308167,40.79181667,24-07-2021 15:12,0.971027156,0.0,0.0,0.0,440.5,668.5,810.0,750.5,898.5,2599.0,3213.0,2931.0,3433.0,1764.5,919.5
6651,-73.96317833,40.79185,24-07-2021 15:12,0.975354586,0.0,0.0,0.0,440.5,406.0,578.0,396.5,898.5,2599.0,3213.0,3288.0,3433.0,1764.5,919.5
6652,-73.96331833,40.7919,24-07-2021 15:12,0.975354586,0.0,0.0,0.0,440.5,406.0,578.0,396.5,898.5,2599.0,3213.0,3288.0,3433.0,1764.5,919.5
6653,-73.963365,40.79192333,24-07-2021 15:12,0.973190871,0.0,0.0,7.858280915031992,456.5,408.5,547.0,383.5,831.5,2472.0,3156.0,2640.0,3258.5,1640.5,796.5
6654,-73.96340667,40.79194167,24-07-2021 15:12,0.973190871,0.0,0.0,112.1092540148642,456.5,347.0,506.0,330.0,675.0,2295.5,2944.5,3092.0,3151.5,1671.0,790.5
6655,-73.96344833,40.79196667,24-07-2021 15:12,0.977518301,0.0,0.0,251.39365011767097,456.5,377.0,506.0,320.0,675.0,2295.5,2944.5,3111.0,3151.5,1671.0,790.5
6656,-73.96349333,40.79199667,24-07-2021 15:12,0.977518301,0.0,0.0,495.69006470637765,456.5,377.0,506.0,320.0,675.0,2295.5,2944.5,3111.0,3151.5,1671.0,790.5
6657,-73.96353833,40.79202667,24-07-2021 15:12,0.975354586,0.0,0.0,818.0956181487078,456.5,373.0,477.0,372.5,740.5,2263.5,2925.5,3331.0,3057.5,1651.0,813.5
6658,-73.96358,40.792055,24-07-2021 15:12,0.975354586,0.0,0.0,1146.2939988234118,456.5,373.0,477.0,372.5,740.5,2263.5,2925.5,3331.0,3057.5,1651.0,813.5
6659,-73.96367167,40.79212,24-07-2021 15:12,0.975354586,0.0,0.0,1888.7981933151432,481.5,341.0,454.0,301.5,677.0,2641.5,3385.0,3638.0,3675.0,1793.0,831.5
6660,-73.96376,40.79218333,24-07-2021 15:12,0.975354586,0.0,0.0,2606.467781253189,481.5,373.5,474.5,322.0,677.0,2641.5,3385.0,3010.0,3675.0,1793.0,831.5
6661,-73.96380167,40.79221167,24-07-2021 15:12,0.975354586,0.0,0.0,2942.5458951777637,481.5,590.5,660.5,513.5,802.0,1971.0,2290.0,2774.0,2490.0,1532.5,876.0
6662,-73.963845,40.792235,24-07-2021 15:12,0.975354586,0.0,3.698995379822781,3281.869796133503,481.5,590.5,660.5,513.5,802.0,1971.0,2290.0,2774.0,2490.0,1532.5,876.0
6663,-73.963885,40.79225833,24-07-2021 15:12,0.975354586,0.0,44.430572533013795,3592.250643246006,481.5,832.0,931.5,936.5,802.0,1971.0,2290.0,1662.0,2490.0,1532.5,876.0
6664,-73.96393333,40.79228,24-07-2021 15:12,0.975354586,0.0,140.43732527103415,3917.903853418869,481.5,832.0,931.5,936.5,802.0,1971.0,2290.0,1662.0,2490.0,1532.5,876.0
6665,-73.96399333,40.792315,24-07-2021 15:12,0.975354586,0.0,347.4513932303214,4338.21624105113,481.5,842.0,930.0,977.5,941.5,1849.5,2278.0,1749.0,2413.5,1602.5,987.5
6666,-73.96406833,40.79235333,24-07-2021 15:12,0.975354586,0.0,683.8013798741318,4881.268211306026,706.5,1006.5,1037.0,1072.0,1429.0,1660.0,1788.5,1480.0,1873.0,1782.0,1410.5
6667,-73.96415,40.79239333,24-07-2021 15:12,0.977518301,9.132839442980444,1072.5918126961917,5281.742069958282,706.5,1146.0,1310.0,1411.0,1429.0,1660.0,1788.5,2064.0,1873.0,1782.0,1410.5
6668,-73.96424,40.79243,24-07-2021 15:12,0.977518301,69.46729178296903,1507.8919992780866,5752.130223589449,706.5,829.5,939.5,887.0,1069.0,1757.5,2029.0,2041.0,2152.5,1634.5,1219.0
6669,-73.96433333,40.79247333,24-07-2021 15:12,0.977518301,176.80096265166102,1989.3902178004307,6271.737674812057,706.5,779.0,872.0,857.5,1300.5,2216.5,2487.0,2488.0,2705.5,2291.0,1810.0
6670,-73.96442833,40.792515,24-07-2021 15:12,0.977518301,262.5149837486269,2473.5950657874837,6674.524644617544,706.5,634.5,732.5,658.0,1300.5,2216.5,2487.0,2280.0,2705.5,2291.0,1810.0
6671,-73.96452,40.79255333,24-07-2021 15:12,0.979682016,290.3108480574898,2910.8162645840293,7037.332931363676,706.5,665.5,768.0,685.5,972.5,1987.5,2333.0,1988.0,2374.5,1820.5,1317.0
6672,-73.96461167,40.79259833,24-07-2021 15:12,0.979682016,303.2927732034726,3282.473152709211,7482.347752430976,706.5,625.5,734.0,722.0,972.5,1987.5,2333.0,2182.0,2374.5,1820.5,1317.0
6673,-73.96480833,40.79269167,24-07-2021 15:12,0.979682016,378.7366745855715,3504.454029465663,8701.559792908725,688.5,804.5,968.0,932.0,1272.5,2086.5,2384.0,2430.0,2405.5,2160.0,1761.5
6674,-73.96491,40.792745,24-07-2021 15:12,0.979682016,411.82574949164433,3334.973178493407,9355.297628047145,688.5,692.5,786.0,785.5,1272.5,2086.5,2384.0,2990.0,2405.5,2160.0,1761.5
6675,-73.96501167,40.7928,24-07-2021 15:12,0.981845731,410.92989221422266,3024.385308300971,9954.891733226832,688.5,729.5,812.5,849.0,1081.0,1727.5,2014.5,2238.0,2060.5,1770.0,1374.5
6676,-73.96511167,40.792855,24-07-2021 15:12,0.981845731,439.2733883185415,2692.246980407044,10382.832934929917,688.5,606.0,754.5,691.5,1307.5,2126.0,2308.0,2814.0,2472.0,2092.0,1658.5
6677,-73.96521333,40.7929,24-07-2021 15:12,0.979682016,390.0423829657367,2463.442500824198,10731.74928848824,688.5,580.0,692.5,634.5,1025.5,1933.5,2270.0,2593.0,2299.0,1624.0,1161.5
6678,-73.96532167,40.792935,24-07-2021 15:12,0.979682016,269.1523704074081,2311.323993212748,10884.240352089248,688.5,793.0,883.0,805.5,1025.5,1933.5,2270.0,2136.0,2299.0,1624.0,1161.5
6679,-73.96542167,40.792985,24-07-2021 15:12,0.981845731,124.39986264917788,2245.8138601656888,10660.157860757212,765.0,1129.0,1314.0,1320.0,1092.0,1603.5,1889.5,1865.0,1990.0,1603.5,1218.0
6680,-73.96562,40.79307333,24-07-2021 15:12,0.979682016,13.198507373443364,2222.0132309782166,10753.46012371012,765.0,1172.0,1263.0,1246.0,1319.5,2394.0,2750.5,2490.0,2817.5,1982.0,1401.0
6681,-73.96572,40.79310833,24-07-2021 15:12,0.979682016,15.244881068462924,2053.355707471472,11119.56086607078,765.0,666.5,805.5,711.0,1084.0,2437.0,2849.5,3262.0,3037.0,1870.0,1172.0
6682,-73.96581667,40.79314,24-07-2021 15:12,0.979682016,21.154465977973864,1927.5442097859964,11485.36260828171,765.0,635.5,746.0,641.0,1084.0,2437.0,2849.5,2986.0,3037.0,1870.0,1172.0
6683,-73.96590167,40.79317167,24-07-2021 15:12,0.979682016,19.638603857377653,1893.12110546367,11540.167799252396,765.0,635.5,746.0,641.0,1084.0,2437.0,2849.5,2986.0,3037.0,1870.0,1172.0
6684,-73.965975,40.79319833,24-07-2021 15:12,0.977518301,19.527095171072745,1835.47289007547,11466.105648326771,804.0,544.0,737.5,600.0,1164.0,2756.5,3070.0,3230.0,3314.5,2096.5,1275.5
6685,-73.96604,40.79321667,24-07-2021 15:12,0.977518301,29.52264045147425,1784.450146137905,11353.136098896835,804.0,662.5,910.0,807.5,1164.0,2756.5,3070.0,2985.0,3314.5,2096.5,1275.5
6686,-73.96609667,40.79322667,24-07-2021 15:13,0.979682016,53.324301975494166,1748.1286207034495,11207.618392978342,804.0,662.5,910.0,807.5,1164.0,2756.5,3070.0,2985.0,3314.5,2096.5,1275.5
6687,-73.96615,40.793245,24-07-2021 15:13,0.979682016,55.83215164521483,1797.380895869033,11094.9566706791,918.0,832.5,995.5,883.0,1190.0,2293.5,2651.0,2723.0,2896.0,1845.0,1165.5
6688,-73.96619333,40.79326667,24-07-2021 15:13,0.979682016,41.64734495956934,1887.1631241558896,11050.78330929616,918.0,832.5,995.5,883.0,1190.0,2293.5,2651.0,2723.0,2896.0,1845.0,1165.5
6689,-73.96624167,40.79328833,24-07-2021 15:13,0.979682016,30.535176088976797,1997.3257645241904,11078.109983787486,918.0,694.0,834.0,682.5,1190.0,2293.5,2651.0,3499.0,2896.0,1845.0,1165.5
6690,-73.96628833,40.79331667,24-07-2021 15:13,0.981845731,16.21906105906876,2140.5484828835656,11194.97455824148,918.0,893.0,1006.5,909.0,1190.0,2293.5,2651.0,2905.0,2896.0,1845.0,1165.5
6691,-73.96633833,40.79333167,24-07-2021 15:13,0.981845731,33.72717897348723,2252.6664475548705,11324.745782919526,918.0,893.0,1006.5,909.0,1190.0,2293.5,2651.0,2905.0,2896.0,1845.0,1165.5
6692,-73.96637167,40.79335167,24-07-2021 15:13,0.979682016,42.72079513050025,2319.4374744271927,11478.756673174934,918.0,893.0,1006.5,909.0,1190.0,2293.5,2651.0,2905.0,2896.0,1845.0,1165.5
6693,-73.96639167,40.79336333,24-07-2021 15:13,0.979682016,57.75358979489821,2339.5410157248584,11550.718800786732,918.0,1130.0,1348.0,1355.0,1884.5,2322.0,2469.0,2267.0,2571.0,2195.5,1809.0
6694,-73.96646,40.79340333,24-07-2021 15:13,0.979682016,132.29089416621824,2325.2842841738493,11689.085580319876,918.0,1130.0,1348.0,1355.0,1884.5,2322.0,2469.0,2267.0,2571.0,2195.5,1809.0
6695,-73.96650167,40.79341667,24-07-2021 15:13,0.981845731,181.863968794367,2281.5066236419243,11694.62953381991,918.0,1421.0,1579.0,1706.0,1884.5,2322.0,2469.0,2300.0,2571.0,2195.5,1809.0
6696,-73.96660167,40.79346333,24-07-2021 15:13,0.981845731,294.00827530255503,2094.2893876162225,11663.211472423814,918.0,1364.0,1606.0,1704.0,1770.5,1966.5,2165.0,2614.0,2140.5,1958.5,1605.0
6697,-73.96665,40.79348167,24-07-2021 15:13,0.984009446,316.11652378272606,2023.8671639411857,11702.385540865336,918.0,1364.0,1606.0,1704.0,1770.5,1966.5,2165.0,2614.0,2140.5,1958.5,1605.0
6698,-73.96669333,40.79351333,24-07-2021 15:13,0.984009446,329.5885271196564,2001.8149568378233,11787.782707227216,918.0,1364.0,1606.0,1704.0,1770.5,1966.5,2165.0,2614.0,2140.5,1958.5,1605.0
6699,-73.96673,40.79353167,24-07-2021 15:13,0.986173161,321.1794870553807,2036.1050870715585,11797.931375123238,918.0,1364.0,1606.0,1704.0,1770.5,1966.5,2165.0,2614.0,2140.5,1958.5,1605.0
6700,-73.96676333,40.79354,24-07-2021 15:13,0.986173161,283.69375691944276,2082.2534156169113,11776.791677074008,918.0,1336.0,1474.0,1576.0,1770.5,1966.5,2165.0,2146.0,2140.5,1958.5,1605.0
6701,-73.96679833,40.79354833,24-07-2021 15:13,0.986173161,232.13464979510613,2143.983775393727,11745.75514907448,918.0,1164.0,1251.0,1280.0,1324.0,1859.0,1991.5,2144.0,2113.0,1625.0,1226.0
6702,-73.96683,40.79356,24-07-2021 15:13,0.986173161,188.18400911860113,2200.995601669668,11706.92979102686,928.5,1253.0,1364.0,1382.0,1417.5,2216.5,2600.0,2155.0,2641.0,1999.5,1365.0
6703,-73.96685833,40.79357333,24-07-2021 15:13,0.986173161,153.54780784022128,2248.928189463385,11667.228834612424,928.5,1253.0,1364.0,1382.0,1417.5,2216.5,2600.0,2155.0,2641.0,1999.5,1365.0
6704,-73.966965,40.79354,24-07-2021 15:13,0.988336875,27.650866585043865,2407.1683636098855,11357.679594508252,928.5,1216.0,1371.0,1503.0,1456.5,1688.0,1897.0,1771.0,1793.0,1780.0,1419.5
6705,-73.96699167,40.79349833,24-07-2021 15:13,0.988336875,64.80860202292817,2457.677682666004,11135.805703095695,928.5,1216.0,1371.0,1503.0,1456.5,1688.0,1897.0,1771.0,1793.0,1780.0,1419.5
6706,-73.96706333,40.79340333,24-07-2021 15:13,0.981965937,231.361991391992,2597.420641179697,10768.034845550666,928.5,1100.0,1121.0,1270.0,1456.5,1688.0,1897.0,1433.0,1793.0,1780.0,1419.5
6707,-73.96710833,40.79335167,24-07-2021 15:13,0.986293367,312.41746046200205,2714.1117333666384,10859.064324955372,928.5,854.0,899.0,909.5,1414.0,1562.5,1673.5,1778.0,1764.0,1828.5,1598.5
6708,-73.96714333,40.79329833,24-07-2021 15:13,0.986293367,369.0477548039969,2896.0440039796013,10964.398927068956,928.5,854.0,899.0,909.5,1414.0,1562.5,1673.5,1778.0,1764.0,1828.5,1598.5
