,Longitude,Latitude,datetime,UHI Index,Area,airtemp,relative humidity,avg wind speed,wind direction,solar flux
5248,-73.89564,40.81170833,24-07-2021 15:55,1.006247626,Bronx,27.2,47.3,2.6,165,621
5249,-73.89545333,40.81102333,24-07-2021 15:55,1.004083911,Bronx,27.2,47.3,2.6,165,621
5250,-73.89524833,40.81016,24-07-2021 15:55,0.999756482,Bronx,27.2,47.3,2.6,165,621
5251,-73.89519333,40.80995333,24-07-2021 15:55,0.991101622,Bronx,27.2,47.3,2.6,165,621
5252,-73.89516833,40.809855,24-07-2021 15:55,0.988937907,Bronx,27.2,47.3,2.6,165,621
5253,-73.89514667,40.80975833,24-07-2021 15:55,0.988937907,Bronx,27.2,47.3,2.6,165,621
5254,-73.89512,40.80966333,24-07-2021 15:55,0.991101622,Bronx,27.2,47.3,2.6,165,621
5255,-73.895095,40.80957,24-07-2021 15:55,0.991101622,Bronx,27.2,47.3,2.6,165,621
5256,-73.89506833,40.809475,24-07-2021 15:55,0.984610478,Bronx,27.2,47.3,2.6,165,621
5257,-73.89504667,40.809385,24-07-2021 15:55,0.984610478,Bronx,27.2,47.3,2.6,165,621
5258,-73.89502833,40.80930167,24-07-2021 15:55,0.991101622,Bronx,27.2,47.3,2.6,165,621
5259,-73.89501167,40.80922667,24-07-2021 15:55,0.991101622,Bronx,27.2,47.3,2.6,165,621
5260,-73.895,40.80916333,24-07-2021 15:55,0.986774192,Bronx,27.2,47.3,2.6,165,621
5261,-73.89498,40.80906833,24-07-2021 15:55,0.986774192,Bronx,27.2,47.3,2.6,165,621
5262,-73.89497,40.80904,24-07-2021 15:55,0.995429052,Bronx,27.2,47.3,2.6,165,621
5263,-73.90829833,40.80723833,24-07-2021 15:55,1.000237307,Bronx,27.2,47.3,2.6,165,621
5264,-73.90827,40.80732833,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5265,-73.89522,40.81005667,24-07-2021 15:55,0.991101622,Bronx,27.2,47.3,2.6,165,621
5266,-73.89565,40.811785,24-07-2021 15:55,1.001920197,Bronx,27.2,47.3,2.6,165,621
5267,-73.89570833,40.81198333,24-07-2021 15:55,1.00612742,Bronx,27.2,47.3,2.6,165,621
5268,-73.89576,40.81203333,24-07-2021 15:55,1.00612742,Bronx,27.2,47.3,2.6,165,621
5269,-73.90917333,40.81029333,24-07-2021 15:55,1.019590535,Bronx,27.2,47.3,2.6,165,621
5270,-73.90911833,40.81028,24-07-2021 15:55,1.019590535,Bronx,27.2,47.3,2.6,165,621
5271,-73.909055,40.81026167,24-07-2021 15:55,1.019590535,Bronx,27.2,47.3,2.6,165,621
5272,-73.90897833,40.81023833,24-07-2021 15:55,1.019590535,Bronx,27.2,47.3,2.6,165,621
5273,-73.908895,40.81021833,24-07-2021 15:55,1.019590535,Bronx,27.2,47.3,2.6,165,621
5274,-73.90871333,40.81017333,24-07-2021 15:55,1.02175425,Bronx,27.2,47.3,2.6,165,621
5275,-73.90862167,40.810155,24-07-2021 15:55,1.02175425,Bronx,27.2,47.3,2.6,165,621
5276,-73.90853667,40.81013833,24-07-2021 15:55,1.02175425,Bronx,27.2,47.3,2.6,165,621
5277,-73.90847,40.81012667,24-07-2021 15:55,1.023917965,Bronx,27.2,47.3,2.6,165,621
5278,-73.90843167,40.810125,24-07-2021 15:55,1.023917965,Bronx,27.2,47.3,2.6,165,621
5279,-73.90818333,40.81009667,24-07-2021 15:55,1.015263105,Bronx,27.2,47.3,2.6,165,621
5280,-73.9081,40.81007833,24-07-2021 15:55,1.015263105,Bronx,27.2,47.3,2.6,165,621
5281,-73.90800833,40.81006,24-07-2021 15:55,1.01309939,Bronx,27.2,47.3,2.6,165,621
5282,-73.89567333,40.81192333,24-07-2021 15:55,1.00179999,Bronx,27.2,47.3,2.6,165,621
5283,-73.90791833,40.81004,24-07-2021 15:55,1.01309939,Bronx,27.2,47.3,2.6,165,621
5284,-73.907525,40.80997833,24-07-2021 15:55,1.010935675,Bronx,27.2,47.3,2.6,165,621
5285,-73.90740667,40.809905,24-07-2021 15:55,1.03269303,Bronx,27.2,47.3,2.6,165,621
5286,-73.90739667,40.80987,24-07-2021 15:55,1.030529316,Bronx,27.2,47.3,2.6,165,621
5287,-73.90739833,40.80982833,24-07-2021 15:55,1.030529316,Bronx,27.2,47.3,2.6,165,621
5288,-73.90741167,40.80977667,24-07-2021 15:55,1.026201886,Bronx,27.2,47.3,2.6,165,621
5289,-73.907465,40.80964333,24-07-2021 15:55,1.026201886,Bronx,27.2,47.3,2.6,165,621
5290,-73.90749167,40.80957167,24-07-2021 15:55,1.026201886,Bronx,27.2,47.3,2.6,165,621
5291,-73.90751833,40.80950167,24-07-2021 15:55,1.028365601,Bronx,27.2,47.3,2.6,165,621
5292,-73.90753833,40.80944167,24-07-2021 15:55,1.028365601,Bronx,27.2,47.3,2.6,165,621
5293,-73.90755,40.80939833,24-07-2021 15:55,1.028365601,Bronx,27.2,47.3,2.6,165,621
5294,-73.89603,40.812195,24-07-2021 15:55,1.01045485,Bronx,27.2,47.3,2.6,165,621
5295,-73.908245,40.80741333,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5296,-73.89583833,40.812085,24-07-2021 15:55,1.008291135,Bronx,27.2,47.3,2.6,165,621
5297,-73.90782333,40.810025,24-07-2021 15:55,1.01309939,Bronx,27.2,47.3,2.6,165,621
5298,-73.89593333,40.81213833,24-07-2021 15:55,1.008291135,Bronx,27.2,47.3,2.6,165,621
5299,-73.90821333,40.8075,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5300,-73.90813,40.80769167,24-07-2021 15:55,1.006728452,Bronx,27.2,47.3,2.6,165,621
5301,-73.935175,40.856425,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5302,-73.93514667,40.85645833,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5303,-73.935125,40.85648333,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5304,-73.93507667,40.85655167,24-07-2021 15:55,1.006728452,Bronx,27.2,47.3,2.6,165,621
5305,-73.93504,40.856595,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5306,-73.93500167,40.85664167,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5307,-73.93496167,40.856685,24-07-2021 15:55,1.006728452,Bronx,27.2,47.3,2.6,165,621
5308,-73.90817333,40.80759667,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5309,-73.9349,40.85682667,24-07-2021 15:55,1.002401022,Bronx,27.2,47.3,2.6,165,621
5310,-73.93490333,40.85687333,24-07-2021 15:55,1.002401022,Bronx,27.2,47.3,2.6,165,621
5311,-73.935215,40.85638,24-07-2021 15:55,1.004564737,Bronx,27.2,47.3,2.6,165,621
5312,-73.93493,40.856915,24-07-2021 15:55,1.008892167,Bronx,27.2,47.3,2.6,165,621
5313,-73.93508333,40.85699667,24-07-2021 15:55,1.006728452,Bronx,27.2,47.3,2.6,165,621
5314,-73.93514167,40.85701667,24-07-2021 15:55,1.011055882,Bronx,27.2,47.3,2.6,165,621
5315,-73.89504667,40.808955,24-07-2021 15:55,0.988937907,Bronx,27.2,47.3,2.6,165,621
5316,-73.89509167,40.80895167,24-07-2021 15:55,0.988937907,Bronx,27.2,47.3,2.6,165,621
5317,-73.89369833,40.8445,24-07-2021 15:55,0.992904718,Bronx,27.2,47.3,2.6,165,621
5318,-73.89378833,40.84453667,24-07-2021 15:55,0.992904718,Bronx,27.2,47.3,2.6,165,621
5319,-73.89386,40.84457,24-07-2021 15:55,0.990741003,Bronx,27.2,47.3,2.6,165,621
5320,-73.89391333,40.84459667,24-07-2021 15:55,0.990741003,Bronx,27.2,47.3,2.6,165,621
5321,-73.89395667,40.844605,24-07-2021 15:55,0.990741003,Bronx,27.2,47.3,2.6,165,621
5322,-73.89398333,40.84460167,24-07-2021 15:55,0.990741003,Bronx,27.2,47.3,2.6,165,621
5323,-73.935025,40.856975,24-07-2021 15:55,1.006728452,Bronx,27.2,47.3,2.6,165,621
5324,-73.93525,40.85633,24-07-2021 15:55,1.011055882,Bronx,27.2,47.3,2.6,165,621
5325,-73.93491333,40.85677833,24-07-2021 15:55,1.006728452,Bronx,27.2,47.3,2.6,165,621
5326,-73.93531667,40.856205,24-07-2021 15:55,1.008892167,Bronx,27.2,47.3,2.6,165,621
5327,-73.90808667,40.80778833,24-07-2021 15:55,1.006728452,Bronx,27.2,47.3,2.6,165,621
5328,-73.90804667,40.807885,24-07-2021 15:55,1.015383311,Bronx,27.2,47.3,2.6,165,621
5329,-73.90802667,40.80797667,24-07-2021 15:55,1.015383311,Bronx,27.2,47.3,2.6,165,621
5330,-73.90800833,40.80806667,24-07-2021 15:55,1.019710741,Bronx,27.2,47.3,2.6,165,621
5331,-73.90792833,40.80826167,24-07-2021 15:55,1.024038171,Bronx,27.2,47.3,2.6,165,621
5332,-73.90789333,40.80836,24-07-2021 15:55,1.024038171,Bronx,27.2,47.3,2.6,165,621
5333,-73.93527667,40.85626833,24-07-2021 15:55,1.011055882,Bronx,27.2,47.3,2.6,165,621
5334,-73.90785667,40.80845667,24-07-2021 15:55,1.024038171,Bronx,27.2,47.3,2.6,165,621
5335,-73.90781833,40.80855,24-07-2021 15:55,1.024038171,Bronx,27.2,47.3,2.6,165,621
5336,-73.907785,40.80864333,24-07-2021 15:55,1.026201886,Bronx,27.2,47.3,2.6,165,621
5337,-73.90775667,40.808735,24-07-2021 15:55,1.026201886,Bronx,27.2,47.3,2.6,165,621
5338,-73.90772667,40.808825,24-07-2021 15:55,1.039184175,Bronx,27.2,47.3,2.6,165,621
5339,-73.90770167,40.80891167,24-07-2021 15:55,1.039184175,Bronx,27.2,47.3,2.6,165,621
5340,-73.90768,40.80899,24-07-2021 15:55,1.03702046,Bronx,27.2,47.3,2.6,165,621
5341,-73.93551,40.85586333,24-07-2021 15:55,1.017547026,Bronx,27.2,47.3,2.6,165,621
5342,-73.91233167,40.84466667,24-07-2021 15:55,0.998434212,Bronx,27.2,47.3,2.6,165,621
5343,-73.90766,40.80906667,24-07-2021 15:55,1.03702046,Bronx,27.2,47.3,2.6,165,621
5344,-73.90763833,40.80913833,24-07-2021 15:55,1.04134789,Bronx,27.2,47.3,2.6,165,621
5345,-73.90761333,40.80920333,24-07-2021 15:55,1.04134789,Bronx,27.2,47.3,2.6,165,621
5346,-73.93559833,40.85572167,24-07-2021 15:55,1.015383311,Bronx,27.2,47.3,2.6,165,621
5347,-73.93535167,40.85613667,24-07-2021 15:55,1.008892167,Bronx,27.2,47.3,2.6,165,621
5348,-73.93555833,40.85579333,24-07-2021 15:55,1.015383311,Bronx,27.2,47.3,2.6,165,621
5349,-73.93538667,40.85607,24-07-2021 15:55,1.015383311,Bronx,27.2,47.3,2.6,165,621
5350,-73.93546167,40.85593167,24-07-2021 15:55,1.017547026,Bronx,27.2,47.3,2.6,165,621
5351,-73.93541833,40.85599833,24-07-2021 15:55,1.015383311,Bronx,27.2,47.3,2.6,165,621
5352,-73.90964667,40.80601333,24-07-2021 15:56,1.011176088,Bronx,27.2,47.3,2.6,165,621
5353,-73.909595,40.80603667,24-07-2021 15:56,1.013339803,Bronx,27.2,47.3,2.6,165,621
5354,-73.909165,40.80621667,24-07-2021 15:56,1.015503518,Bronx,27.2,47.3,2.6,165,621
5355,-73.90954667,40.80606833,24-07-2021 15:56,1.013339803,Bronx,27.2,47.3,2.6,165,621
5356,-73.90947667,40.80609667,24-07-2021 15:56,1.015503518,Bronx,27.2,47.3,2.6,165,621
5357,-73.90930167,40.80615,24-07-2021 15:56,1.015503518,Bronx,27.2,47.3,2.6,165,621
5358,-73.909225,40.806185,24-07-2021 15:56,1.015503518,Bronx,27.2,47.3,2.6,165,621
5359,-73.9097,40.80599,24-07-2021 15:56,1.011176088,Bronx,27.2,47.3,2.6,165,621
5360,-73.90976,40.80597167,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5361,-73.908675,40.80643,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5362,-73.90885167,40.80628333,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5363,-73.9088,40.80631167,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5364,-73.90875333,40.80634667,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5365,-73.90871333,40.80638833,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5366,-73.90990833,40.80590333,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5367,-73.90889833,40.80626,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5368,-73.90893667,40.80624833,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5369,-73.90896333,40.80624333,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5370,-73.90987167,40.80591167,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5371,-73.90994667,40.805895,24-07-2021 15:56,1.002521229,Bronx,27.2,47.3,2.6,165,621
5372,-73.93561333,40.85716167,24-07-2021 15:56,1.032813237,Bronx,27.2,47.3,2.6,165,621
5373,-73.90859333,40.80654167,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5374,-73.93595333,40.85677667,24-07-2021 15:56,1.019830948,Bronx,27.2,47.3,2.6,165,621
5375,-73.91223333,40.84472333,24-07-2021 15:56,1.000597926,Bronx,27.2,47.3,2.6,165,621
5376,-73.91215167,40.84477167,24-07-2021 15:56,0.998434212,Bronx,27.2,47.3,2.6,165,621
5377,-73.912105,40.84478667,24-07-2021 15:56,1.007089071,Bronx,27.2,47.3,2.6,165,621
5378,-73.93601667,40.85672167,24-07-2021 15:56,1.019830948,Bronx,27.2,47.3,2.6,165,621
5379,-73.90863333,40.80648333,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5380,-73.89639833,40.80884,24-07-2021 15:56,0.991101622,Bronx,27.2,47.3,2.6,165,621
5381,-73.89629167,40.808855,24-07-2021 15:56,0.997592767,Bronx,27.2,47.3,2.6,165,621
5382,-73.89618167,40.80887,24-07-2021 15:56,0.997592767,Bronx,27.2,47.3,2.6,165,621
5383,-73.896065,40.80888333,24-07-2021 15:56,0.991101622,Bronx,27.2,47.3,2.6,165,621
5384,-73.89583,40.80891,24-07-2021 15:56,0.993265337,Bronx,27.2,47.3,2.6,165,621
5385,-73.89571667,40.80892,24-07-2021 15:56,0.993265337,Bronx,27.2,47.3,2.6,165,621
5386,-73.89549833,40.80893333,24-07-2021 15:56,0.984610478,Bronx,27.2,47.3,2.6,165,621
5387,-73.89539833,40.80893667,24-07-2021 15:56,0.982446763,Bronx,27.2,47.3,2.6,165,621
5388,-73.89530833,40.80894167,24-07-2021 15:56,0.982446763,Bronx,27.2,47.3,2.6,165,621
5389,-73.895225,40.808945,24-07-2021 15:56,0.991101622,Bronx,27.2,47.3,2.6,165,621
5390,-73.89515167,40.80894833,24-07-2021 15:56,0.991101622,Bronx,27.2,47.3,2.6,165,621
5391,-73.93590167,40.85683,24-07-2021 15:56,1.019830948,Bronx,27.2,47.3,2.6,165,621
5392,-73.935855,40.85688333,24-07-2021 15:56,1.019830948,Bronx,27.2,47.3,2.6,165,621
5393,-73.89648333,40.80882667,24-07-2021 15:56,0.991101622,Bronx,27.2,47.3,2.6,165,621
5394,-73.93574667,40.85699167,24-07-2021 15:56,1.024158377,Bronx,27.2,47.3,2.6,165,621
5395,-73.93580333,40.85693833,24-07-2021 15:56,1.024158377,Bronx,27.2,47.3,2.6,165,621
5396,-73.90849667,40.80669667,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5397,-73.90848,40.80674,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5398,-73.908455,40.80679667,24-07-2021 15:56,1.004684943,Bronx,27.2,47.3,2.6,165,621
5399,-73.90842833,40.80687167,24-07-2021 15:56,1.000357514,Bronx,27.2,47.3,2.6,165,621
5400,-73.90839667,40.806955,24-07-2021 15:56,1.000357514,Bronx,27.2,47.3,2.6,165,621
5401,-73.90836333,40.80704833,24-07-2021 15:56,1.000237307,Bronx,27.2,47.3,2.6,165,621
5402,-73.93519833,40.85704,24-07-2021 15:56,1.011055882,Bronx,27.2,47.3,2.6,165,621
5403,-73.90853,40.80663333,24-07-2021 15:56,1.006848658,Bronx,27.2,47.3,2.6,165,621
5404,-73.93536,40.85712167,24-07-2021 15:56,1.011055882,Bronx,27.2,47.3,2.6,165,621
5405,-73.935385,40.857175,24-07-2021 15:56,1.030649522,Bronx,27.2,47.3,2.6,165,621
5406,-73.93540333,40.85719833,24-07-2021 15:56,1.030649522,Bronx,27.2,47.3,2.6,165,621
5407,-73.93549,40.857215,24-07-2021 15:56,1.032813237,Bronx,27.2,47.3,2.6,165,621
5408,-73.93555,40.85720167,24-07-2021 15:56,1.032813237,Bronx,27.2,47.3,2.6,165,621
5409,-73.93566667,40.85710833,24-07-2021 15:56,1.028485807,Bronx,27.2,47.3,2.6,165,621
5410,-73.93571167,40.85705167,24-07-2021 15:56,1.028485807,Bronx,27.2,47.3,2.6,165,621
5411,-73.93525333,40.857065,24-07-2021 15:56,1.002401022,Bronx,27.2,47.3,2.6,165,621
5412,-73.89768333,40.84377667,24-07-2021 15:57,1.021273424,Bronx,27.2,47.3,2.6,165,621
5413,-73.897715,40.84368667,24-07-2021 15:57,1.021273424,Bronx,27.2,47.3,2.6,165,621
5414,-73.89777,40.84359167,24-07-2021 15:57,1.021273424,Bronx,27.2,47.3,2.6,165,621
5415,-73.89783,40.843495,24-07-2021 15:57,1.021273424,Bronx,27.2,47.3,2.6,165,621
5416,-73.89789167,40.84339167,24-07-2021 15:57,1.016945994,Bronx,27.2,47.3,2.6,165,621
5417,-73.90902667,40.80509833,24-07-2021 15:57,1.011296294,Bronx,27.2,47.3,2.6,165,621
5418,-73.90911833,40.80516667,24-07-2021 15:57,1.011296294,Bronx,27.2,47.3,2.6,165,621
5419,-73.90964,40.80555333,24-07-2021 15:57,1.013460009,Bronx,27.2,47.3,2.6,165,621
5420,-73.90931,40.80531333,24-07-2021 15:57,1.011296294,Bronx,27.2,47.3,2.6,165,621
5421,-73.90940833,40.80539,24-07-2021 15:57,1.013460009,Bronx,27.2,47.3,2.6,165,621
5422,-73.90979167,40.80562667,24-07-2021 15:57,1.011296294,Bronx,27.2,47.3,2.6,165,621
5423,-73.90990833,40.80571167,24-07-2021 15:57,1.011296294,Bronx,27.2,47.3,2.6,165,621
5424,-73.910005,40.80574833,24-07-2021 15:57,1.011296294,Bronx,27.2,47.3,2.6,165,621
5425,-73.90998333,40.80588667,24-07-2021 15:57,1.002521229,Bronx,27.2,47.3,2.6,165,621
5426,-73.897605,40.84388667,24-07-2021 15:57,1.023437139,Bronx,27.2,47.3,2.6,165,621
5427,-73.90921167,40.80523667,24-07-2021 15:57,1.011296294,Bronx,27.2,47.3,2.6,165,621
5428,-73.89769167,40.84403833,24-07-2021 15:57,1.023437139,Bronx,27.2,47.3,2.6,165,621
5429,-73.89478833,40.84391333,24-07-2021 15:57,0.997232148,Bronx,27.2,47.3,2.6,165,621
5430,-73.89742667,40.84417167,24-07-2021 15:57,1.010334643,Bronx,27.2,47.3,2.6,165,621
5431,-73.89456667,40.84402833,24-07-2021 15:57,0.997232148,Bronx,27.2,47.3,2.6,165,621
5432,-73.89454833,40.844055,24-07-2021 15:57,0.997232148,Bronx,27.2,47.3,2.6,165,621
5433,-73.894525,40.84408,24-07-2021 15:57,0.995068433,Bronx,27.2,47.3,2.6,165,621
5434,-73.89435167,40.84425333,24-07-2021 15:57,0.995068433,Bronx,27.2,47.3,2.6,165,621
5435,-73.89429,40.84431833,24-07-2021 15:57,0.995068433,Bronx,27.2,47.3,2.6,165,621
5436,-73.89422833,40.84438167,24-07-2021 15:57,0.992904718,Bronx,27.2,47.3,2.6,165,621
5437,-73.894105,40.84450167,24-07-2021 15:57,0.992904718,Bronx,27.2,47.3,2.6,165,621
5438,-73.89405333,40.84455,24-07-2021 15:57,0.988577288,Bronx,27.2,47.3,2.6,165,621
5439,-73.89401,40.844585,24-07-2021 15:57,0.988577288,Bronx,27.2,47.3,2.6,165,621
5440,-73.91202,40.84485167,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5441,-73.91198167,40.84487833,24-07-2021 15:57,0.998434212,Bronx,27.2,47.3,2.6,165,621
5442,-73.91191,40.84490167,24-07-2021 15:57,0.998434212,Bronx,27.2,47.3,2.6,165,621
5443,-73.91184333,40.84491333,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5444,-73.91178833,40.844915,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5445,-73.91174,40.84490833,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5446,-73.89458167,40.84399667,24-07-2021 15:57,0.999395863,Bronx,27.2,47.3,2.6,165,621
5447,-73.91168833,40.84490333,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5448,-73.89745833,40.844185,24-07-2021 15:57,1.010334643,Bronx,27.2,47.3,2.6,165,621
5449,-73.89464833,40.843925,24-07-2021 15:57,0.997232148,Bronx,27.2,47.3,2.6,165,621
5450,-73.896615,40.84407333,24-07-2021 15:57,0.997352354,Bronx,27.2,47.3,2.6,165,621
5451,-73.896545,40.84406833,24-07-2021 15:57,0.999516069,Bronx,27.2,47.3,2.6,165,621
5452,-73.89647,40.84406167,24-07-2021 15:57,0.999516069,Bronx,27.2,47.3,2.6,165,621
5453,-73.896395,40.844055,24-07-2021 15:57,0.997352354,Bronx,27.2,47.3,2.6,165,621
5454,-73.89632167,40.84404667,24-07-2021 15:57,0.997352354,Bronx,27.2,47.3,2.6,165,621
5455,-73.89624833,40.84403667,24-07-2021 15:57,0.999516069,Bronx,27.2,47.3,2.6,165,621
5456,-73.89617,40.84402667,24-07-2021 15:57,0.999516069,Bronx,27.2,47.3,2.6,165,621
5457,-73.89608,40.844015,24-07-2021 15:57,0.995188639,Bronx,27.2,47.3,2.6,165,621
5458,-73.89561667,40.84398667,24-07-2021 15:57,1.003723292,Bronx,27.2,47.3,2.6,165,621
5459,-73.89548667,40.84398333,24-07-2021 15:57,1.003723292,Bronx,27.2,47.3,2.6,165,621
5460,-73.89536167,40.84397333,24-07-2021 15:57,0.999395863,Bronx,27.2,47.3,2.6,165,621
5461,-73.89503,40.84394333,24-07-2021 15:57,0.999395863,Bronx,27.2,47.3,2.6,165,621
5462,-73.89493667,40.84393167,24-07-2021 15:57,0.999395863,Bronx,27.2,47.3,2.6,165,621
5463,-73.894855,40.84391667,24-07-2021 15:57,0.997232148,Bronx,27.2,47.3,2.6,165,621
5464,-73.89473333,40.843915,24-07-2021 15:57,0.995068433,Bronx,27.2,47.3,2.6,165,621
5465,-73.89461833,40.84394167,24-07-2021 15:57,0.997232148,Bronx,27.2,47.3,2.6,165,621
5466,-73.91163,40.84489333,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5467,-73.91157167,40.844875,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5468,-73.91147833,40.84487167,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5469,-73.89696,40.80795167,24-07-2021 15:57,0.997592767,Bronx,27.2,47.3,2.6,165,621
5470,-73.89678,40.80797667,24-07-2021 15:57,0.988937907,Bronx,27.2,47.3,2.6,165,621
5471,-73.89671,40.80798,24-07-2021 15:57,0.995429052,Bronx,27.2,47.3,2.6,165,621
5472,-73.89665833,40.80798667,24-07-2021 15:57,0.995429052,Bronx,27.2,47.3,2.6,165,621
5473,-73.89661,40.80805833,24-07-2021 15:57,0.995429052,Bronx,27.2,47.3,2.6,165,621
5474,-73.89662167,40.80810667,24-07-2021 15:57,0.995429052,Bronx,27.2,47.3,2.6,165,621
5475,-73.89664,40.80817167,24-07-2021 15:57,0.988937907,Bronx,27.2,47.3,2.6,165,621
5476,-73.89666167,40.80825,24-07-2021 15:57,0.988937907,Bronx,27.2,47.3,2.6,165,621
5477,-73.89668667,40.808335,24-07-2021 15:57,0.993265337,Bronx,27.2,47.3,2.6,165,621
5478,-73.89673333,40.80849667,24-07-2021 15:57,0.999756482,Bronx,27.2,47.3,2.6,165,621
5479,-73.89674667,40.808625,24-07-2021 15:57,0.999756482,Bronx,27.2,47.3,2.6,165,621
5480,-73.89673333,40.80867833,24-07-2021 15:57,1.001920197,Bronx,27.2,47.3,2.6,165,621
5481,-73.89669333,40.80872333,24-07-2021 15:57,1.001920197,Bronx,27.2,47.3,2.6,165,621
5482,-73.89664333,40.80877167,24-07-2021 15:57,0.995429052,Bronx,27.2,47.3,2.6,165,621
5483,-73.896565,40.808805,24-07-2021 15:57,0.995429052,Bronx,27.2,47.3,2.6,165,621
5484,-73.897055,40.80794,24-07-2021 15:57,0.997592767,Bronx,27.2,47.3,2.6,165,621
5485,-73.89715,40.80792833,24-07-2021 15:57,0.988937907,Bronx,27.2,47.3,2.6,165,621
5486,-73.89724167,40.80791667,24-07-2021 15:57,0.988937907,Bronx,27.2,47.3,2.6,165,621
5487,-73.91007833,40.84489667,24-07-2021 15:57,1.009372992,Bronx,27.2,47.3,2.6,165,621
5488,-73.91136167,40.84488167,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5489,-73.91123667,40.84486333,24-07-2021 15:57,1.009252786,Bronx,27.2,47.3,2.6,165,621
5490,-73.91110167,40.84484833,24-07-2021 15:57,1.009252786,Bronx,27.2,47.3,2.6,165,621
5491,-73.91097667,40.84484167,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5492,-73.91079667,40.84481333,24-07-2021 15:57,1.007089071,Bronx,27.2,47.3,2.6,165,621
5493,-73.91075667,40.84480833,24-07-2021 15:57,1.002761641,Bronx,27.2,47.3,2.6,165,621
5494,-73.910715,40.84484667,24-07-2021 15:57,1.002881848,Bronx,27.2,47.3,2.6,165,621
5495,-73.89672667,40.84407833,24-07-2021 15:57,0.995188639,Bronx,27.2,47.3,2.6,165,621
5496,-73.91067,40.84486833,24-07-2021 15:57,1.002881848,Bronx,27.2,47.3,2.6,165,621
5497,-73.910545,40.844885,24-07-2021 15:57,0.998554418,Bronx,27.2,47.3,2.6,165,621
5498,-73.91047333,40.8449,24-07-2021 15:57,0.998554418,Bronx,27.2,47.3,2.6,165,621
5499,-73.91040333,40.84490333,24-07-2021 15:57,0.996390703,Bronx,27.2,47.3,2.6,165,621
5500,-73.91034167,40.84489667,24-07-2021 15:57,0.996390703,Bronx,27.2,47.3,2.6,165,621
5501,-73.910275,40.84489333,24-07-2021 15:57,1.007209277,Bronx,27.2,47.3,2.6,165,621
5502,-73.91021,40.84489333,24-07-2021 15:57,1.007209277,Bronx,27.2,47.3,2.6,165,621
5503,-73.91014667,40.84489667,24-07-2021 15:57,1.009372992,Bronx,27.2,47.3,2.6,165,621
5504,-73.91060667,40.84487667,24-07-2021 15:57,1.002881848,Bronx,27.2,47.3,2.6,165,621
5505,-73.89676,40.84407833,24-07-2021 15:57,0.995188639,Bronx,27.2,47.3,2.6,165,621
5506,-73.89459667,40.843965,24-07-2021 15:57,0.999395863,Bronx,27.2,47.3,2.6,165,621
5507,-73.89730833,40.84413167,24-07-2021 15:57,1.010334643,Bronx,27.2,47.3,2.6,165,621
5508,-73.89707167,40.84409667,24-07-2021 15:57,1.006007214,Bronx,27.2,47.3,2.6,165,621
